time,random_forest_1,gradient_boosting_1,ada_boosting
1994-12-01,1.6948717948717964,0.6369010241356592,1.0170804530943325
1995-01-01,1.7927738927738943,0.6216896791531551,1.04540184293413
1995-02-01,1.857342657342659,0.6033863556230217,1.0405424935633134
1995-03-01,1.9510489510489528,0.5911435836331722,1.0211061324627178
1995-04-01,2.0107226107226124,0.5363576399144411,0.9129572259465074
1995-05-01,2.103263403263405,0.5947303712180756,1.002780985142611
1995-06-01,2.190209790209792,0.6748687014899981,1.054704090217352
1995-07-01,2.2946386946386963,0.6450637614888477,1.0458191615283656
1995-08-01,2.3806526806526827,0.7144427918132749,1.170350490702984
1995-09-01,2.5300699300699323,0.7463498597190213,1.1117642975504916
1995-10-01,2.6848484848484877,0.7678687691643715,1.1407799980364814
1995-11-01,2.8715617715617734,0.7238427345535032,1.0279107945291497
1995-12-01,3.019580419580421,0.7071477612774681,1.0165271843410135
1996-01-01,3.190209790209792,0.7172901444684511,0.9954249092549744
1996-02-01,3.2473193473193502,0.8101652873653016,1.0924680603065204
1996-03-01,3.35757575757576,0.8781836370023002,1.135783682923519
1996-04-01,3.6482517482517514,0.9151608953592574,1.126343863908265
1996-05-01,3.5862470862470888,0.9871370804160854,1.2124192304538708
1996-06-01,3.48694638694639,0.9786027188884968,1.162579098278308
1996-07-01,3.638228438228441,1.0007400082280902,1.1398110104557098
1996-08-01,3.433100233100236,0.9166447531760205,1.0430451750787726
1996-09-01,3.650582750582753,0.9810761903942128,1.0934415346926252
1996-10-01,3.8578088578088616,1.0814963228696617,1.1716036827118796
1996-11-01,3.8550116550116575,1.0933689223059684,1.1212083332114955
1996-12-01,4.018181818181821,1.1700457683910137,1.2103379275665864
1997-01-01,4.046153846153849,1.2313865763126113,1.2004811184426654
1997-02-01,4.5372960372960405,1.3592625456966767,1.252681987216902
1997-03-01,4.692773892773896,1.3912930114562885,1.399981906978948
1997-04-01,4.6962703962704,1.333662795063033,1.4367715087608464
1997-05-01,5.151282051282055,1.4149158793251029,1.473978963222232
1997-06-01,5.424242424242429,1.5659176399241863,1.5758810275066315
1997-07-01,6.063636363636368,1.6808097289928758,1.712629577306343
1997-08-01,6.488111888111894,1.8363861705958424,1.830220277752291
1997-09-01,5.796969696969701,1.7694803056030428,1.7399791928071628
1997-10-01,6.223310023310028,1.9616639231439896,1.916156477057336
1997-11-01,5.859440559440564,1.6968856395206886,1.460235581036806
1997-12-01,6.250116550116554,1.7180354650862384,1.3833241007589094
1998-01-01,6.617016317016322,1.7610748176286504,1.31737978218409
1998-02-01,8.0941724941725,1.8201942815906915,1.4181713888220335
1998-03-01,7.898368298368306,2.0204136445979324,1.571163497998444
1998-04-01,7.965034965034974,2.396371192710629,1.7227667018937276
1998-05-01,7.418881118881126,2.4160337209692444,1.82577852062576
1998-06-01,7.265967365967372,2.5656732100823385,1.8248066472583373
1998-07-01,7.613286713286719,2.4883816151209763,1.6440491329869988
1998-08-01,7.394638694638701,2.3628560888632157,1.4194208339608103
1998-09-01,6.856410256410263,1.8098038310124664,0.9815465883901088
1998-10-01,6.36480186480187,1.4965478314954217,0.7688574906893498
1998-11-01,7.309557109557115,1.8701565685244037,0.9744671661028502
1998-12-01,7.436829836829842,1.8504938190503304,0.9596121829337488
1999-01-01,8.120279720279726,2.039463366729968,0.9535046181780232
1999-02-01,8.606060606060613,2.288037585342721,1.043885386315916
1999-03-01,8.162237762237767,2.301884397830928,1.0933098693357526
1999-04-01,8.590209790209796,2.441136794730144,1.2654609754286736
1999-05-01,7.9284382284382335,2.7600771145544307,1.708191915197866
1999-06-01,7.715850815850821,2.614516502427265,1.4873120886420104
1999-07-01,7.970163170163174,2.8189425234725065,1.816758080055787
1999-08-01,7.324941724941729,2.76662614136765,1.9696100883721448
1999-09-01,7.5892773892773935,2.9083533704492828,2.097334499799149
1999-10-01,7.449650349650353,2.8232680362659828,1.966415950879051
1999-11-01,8.169930069930073,2.8200515229506085,2.022782583209612
1999-12-01,8.880186480186484,3.370744803568348,2.4056822549807277
2000-01-01,8.177622377622383,3.9381270843132414,2.94462700434589
2000-02-01,7.694172494172498,3.630923535572375,2.441368494182291
2000-03-01,7.668764568764573,4.047062097719269,1.9239544388792116
2000-04-01,8.786946386946392,3.7513820950056367,2.135665336062997
2000-05-01,9.13729603729604,3.924891009220266,1.9399151342346956
2000-06-01,9.104895104895109,3.78762475196451,1.7960836728489444
2000-07-01,9.61468531468532,3.631059783504445,1.844674635032877
2000-08-01,9.813752913752918,3.769943206529311,1.861195724526892
2000-09-01,10.14801864801865,3.8647943355991488,2.084022489779362
2000-10-01,10.713519813519817,3.55847795932199,1.8410649993062824
2000-11-01,10.640326340326345,3.597803517118688,2.181061521282525
2000-12-01,10.78601398601399,3.2918517094284026,1.9637878109781288
2001-01-01,10.431934731934737,3.21542340774874,2.141213402792013
2001-02-01,9.673193473193477,3.2457189255048617,2.276018082075323
2001-03-01,9.917715617715618,2.909841467192557,2.319052650821513
2001-04-01,9.672727272727274,2.5121208193733926,2.151899615693223
2001-05-01,9.701864801864804,2.812385457499312,2.5306326345322563
2001-06-01,10.464102564102566,2.857680194220986,2.6909821396040687
2001-07-01,10.57832167832168,2.5303797839983404,2.506460150395208
2001-08-01,10.242424242424242,2.29215655468808,2.2451237460176667
2001-09-01,9.38135198135198,1.944571788666301,2.2144959012872323
2001-10-01,9.403729603729603,1.4002034682757434,1.7453009688311354
2001-11-01,9.54219114219114,1.6320564036839431,2.0415537068977967
2001-12-01,9.1018648018648,1.855200792477964,2.440720387684946
2002-01-01,9.35174825174825,1.9486831614883773,2.5353483422099004
2002-02-01,9.137296037296036,1.9191161589127737,2.759864719286405
2002-03-01,9.56223776223776,1.9680290923527133,2.8977235713029903
2002-04-01,9.439160839160838,2.1218611820410187,2.8374577417143243
2002-05-01,9.127505827505829,2.0132214494373586,2.5968486604707084
2002-06-01,8.3,1.912157222948732,2.7399263612280844
2002-07-01,7.738461538461538,1.678631564066246,2.455820921908653
2002-08-01,6.827972027972027,1.2704815080999838,1.7994262273101138
2002-09-01,6.553613053613053,1.2597971234583092,1.894830968623605
2002-10-01,6.571561771561771,0.8477659358917263,1.6474062012495518
2002-11-01,6.6,0.8837392230857383,1.7744092248175751
2002-12-01,6.593939393939393,1.049910808748125,2.112032717388669
2003-01-01,6.071328671328671,0.7945456483548263,1.8084500331964235
2003-02-01,5.844289044289043,0.6995181799446478,1.5987733036232297
2003-03-01,5.46130536130536,0.5605491770658974,1.5974812256439297
2003-04-01,5.472261072261072,0.5667447739676692,1.44943242688489
2003-05-01,6.011655011655011,0.727207757974244,1.5294555273966224
2003-06-01,6.0459207459207445,0.7731755100610703,1.5415484582789667
2003-07-01,5.910256410256409,0.7997404824012704,1.5212787705544937
2003-08-01,5.969930069930069,0.9835616272579673,1.9352864225102744
2003-09-01,6.192773892773892,1.145012739678383,2.2338145695034037
2003-10-01,6.178787878787879,1.0347368337409582,1.9333845027465992
2003-11-01,6.522377622377621,1.2642918733695958,2.3857519765331943
2003-12-01,6.664568764568763,1.2033599130512873,2.3775336457789567
2004-01-01,6.712121212121211,1.1586553484512057,2.3630949048227268
2004-02-01,6.865501165501165,1.2597663722735892,2.37264766117966
2004-03-01,6.882983682983682,1.3305306731974456,2.727805358643617
2004-04-01,6.754079254079253,1.28490955331647,2.5685522750178427
2004-05-01,7.162470862470862,1.2891664485974128,2.2767157341168898
2004-06-01,7.0997668997669,1.2105251987579269,2.3289714549745675
2004-07-01,6.956876456876457,1.291503808740711,2.374285891125672
2004-08-01,7.017249417249417,1.2410481834847815,2.5521552815820536
2004-09-01,7.073659673659673,1.2119740723938326,2.5765339577615847
2004-10-01,7.118881118881118,1.289996390179273,2.8387719800619338
2004-11-01,6.869696969696969,1.2770609976733545,2.627791057193576
2004-12-01,6.697668997668997,1.34734013822962,2.9023985191292847
2005-01-01,6.908158508158508,1.3573843215800214,2.7774925715990046
2005-02-01,6.852913752913753,1.4833794768550264,3.032886118515418
2005-03-01,7.147552447552446,1.540786860430648,3.3263608035627734
2005-04-01,7.027039627039626,1.542617400090359,3.1311228280547985
2005-05-01,7.530536130536127,1.4244783087542845,2.798776257014156
2005-06-01,8.077622377622376,1.588181984541042,3.094347816016713
2005-07-01,7.932167832167831,1.643017058814332,3.2139508803654886
2005-08-01,8.187412587412586,1.7323687375617334,3.4479498159126782
2005-09-01,8.168997668997669,1.766563984099242,3.682976508747468
2005-10-01,8.677855477855477,1.887514771190816,4.189515234045634
2005-11-01,8.697435897435897,1.7783875567634764,3.9558348290492593
2005-12-01,8.941491841491843,1.9570180013900536,4.340882867273633
2006-01-01,9.07902097902098,2.1232927191728,4.629165587135008
2006-02-01,9.188111888111887,2.3261504583901997,5.455640083893028
2006-03-01,9.092540792540794,2.4420688837798084,5.327138314994395
2006-04-01,9.426573426573428,2.513214633342495,5.910546967354244
2006-05-01,9.478088578088578,2.548781670453095,6.026706840239511
2006-06-01,9.137296037296036,2.301157178389918,5.5787409816092906
2006-07-01,9.453613053613054,2.301973932685002,5.767634409227259
2006-08-01,9.552913752913756,2.1910942465432166,5.7971635455904345
2006-09-01,9.82983682983683,2.354142427503523,5.987556958932524
2006-10-01,9.704895104895105,2.442419495834093,5.75552942711353
2006-11-01,9.666666666666666,2.590821909874842,6.636799538619225
2006-12-01,9.188578088578089,2.588720057470137,6.3038412795486
2007-01-01,9.323076923076922,2.850147148751056,6.596163846947676
2007-02-01,9.757109557109557,3.0781825980342545,6.815656144035927
2007-03-01,9.306526806526804,2.9085428524353665,6.725872845711014
2007-04-01,9.229603729603728,3.101506886891708,7.277739048012483
2007-05-01,9.538228438228437,3.330879160247554,7.34087967171881
2007-06-01,9.399300699300696,3.5920451585537223,8.537115501121926
2007-07-01,9.075291375291371,3.6007731272385413,8.829297539990826
2007-08-01,8.809090909090905,3.3737015251419384,8.266809919991047
2007-09-01,8.775524475524472,3.359591364919954,8.306598716532388
2007-10-01,8.703496503496499,3.35447235992205,9.619298234606417
2007-11-01,8.318881118881114,3.416334536158298,9.297113035447778
2007-12-01,8.587412587412585,3.2157805560022386,9.0270600356144
2008-01-01,8.193706293706292,3.211389207385145,8.724547389905492
2008-02-01,7.5965034965034945,2.738753579680308,8.468874977520711
2008-03-01,7.243822843822842,2.6694961169046016,8.784671876649478
2008-04-01,7.137762237762237,2.6280435689003703,8.065722321476217
2008-05-01,7.039393939393937,2.6999933041151083,9.10968865566342
2008-06-01,7.166666666666664,2.7810217740270566,9.645922319418217
2008-07-01,6.975757575757573,2.3234413742753257,8.95876378839993
2008-08-01,7.303729603729602,2.3118309956767304,7.72364288864979
2008-09-01,7.6270396270396255,2.437988285630825,7.420936445715387
2008-10-01,7.343822843822842,1.859079916373688,4.82006508591439
2008-11-01,7.481585081585079,1.31334989037883,3.649220254834951
2008-12-01,6.477389277389274,1.0737811149888097,2.45784225112165
2009-01-01,6.557808857808855,1.2273934911861435,2.458841905658948
2009-02-01,6.519347319347316,1.0787274462256775,2.3542605591034738
2009-03-01,5.465501165501163,0.8922876059266518,1.9738768704715763
2009-04-01,5.785314685314681,1.0366725373335792,2.7002538030172785
2009-05-01,5.763869463869461,1.3494103544984366,3.4540776654880703
2009-06-01,5.976456876456873,1.4656733388671308,4.349078610216904
2009-07-01,6.155944055944052,1.404036792778321,3.911150284508787
2009-08-01,6.641724941724936,1.675739746726429,4.731640706213888
2009-09-01,6.73543123543123,1.7199646786979634,4.263643609980014
2009-10-01,6.849883449883444,1.8364866367317871,4.3843293333955495
2009-11-01,6.843356643356639,1.8148300214959816,4.749814709513405
2009-12-01,7.157342657342653,1.9374724867170965,5.560670172325822
2010-01-01,7.552913752913749,2.0616755798437945,5.966181645301644
2010-02-01,7.62261072261072,2.047279948843125,5.608400809631279
2010-03-01,7.8041958041958,2.1317946795422857,5.728961753401316
2010-04-01,7.872261072261068,2.436318084567528,6.896695835237826
2010-05-01,7.671794871794868,2.4320024319474256,6.244912656784815
2010-06-01,7.496270396270393,2.315455345315749,5.82324067305464
2010-07-01,7.554079254079252,2.250478665007326,5.188297700987802
2010-08-01,7.434428904428902,2.559888156627719,6.217590104988588
2010-09-01,7.899790209790208,2.462487261709633,6.009413346877865
2010-10-01,7.729766899766899,2.588864028031135,6.265791259192365
2010-11-01,7.806153846153846,2.740039085429523,6.623891222744071
2010-12-01,7.885454545454545,2.8963315107285807,7.151461151207394
2011-01-01,8.097412587412588,3.13882301741605,7.813059597159902
2011-02-01,7.98780885780886,3.115648845935492,7.5417153563538255
2011-03-01,8.113030303030305,3.1386136407819074,7.572244325394796
2011-04-01,7.755687645687647,3.182156302135091,7.465052417443913
2011-05-01,8.214801864801867,3.241977944883985,7.281573529140574
2011-06-01,8.745454545454548,3.1723151699086185,6.9727447186109845
2011-07-01,8.465174825174827,3.117999592180142,7.00693786673805
2011-08-01,8.714825174825178,2.792858747995317,6.58619676383488
2011-09-01,8.285524475524477,2.433545832958794,5.604094248581542
2011-10-01,8.171375291375293,2.076995863704864,4.393726141647837
2011-11-01,8.184825174825177,2.2795771334931065,5.000999298220035
2011-12-01,8.426806526806528,2.359097393309875,5.17195582835704
2012-01-01,9.182004662004662,2.4704260241947105,5.21125963345711
2012-02-01,9.056456876456878,2.75145237657784,6.246589180260504
2012-03-01,9.066223776223776,2.915204061032385,6.061499936137326
2012-04-01,9.347412587412586,2.947569277331433,5.5855328235359805
2012-05-01,9.36095571095571,2.841200295674292,5.730346938294876
2012-06-01,8.982517482517482,2.4416845634357096,4.497057325116177
2012-07-01,9.7697668997669,2.6400163367955303,4.836263947292076
2012-08-01,10.386876456876456,2.817865948651779,4.936097311132957
2012-09-01,10.294335664335664,2.902135177556209,4.893573783752233
2012-10-01,10.473752913752913,2.991375317003074,5.127031839016202
2012-11-01,10.276573426573425,3.027883056379615,5.229377726702526
2012-12-01,10.30272727272727,3.1144874685826123,5.028267280276097
2013-01-01,10.36508158508158,3.1797480373023874,5.420769524027183
2013-02-01,10.803146853146847,3.2789559737912377,5.320478451927935
2013-03-01,11.14258741258741,3.427212279871788,4.999113526990264
2013-04-01,11.763869463869462,3.511630838475009,4.649357971890754
2013-05-01,12.111118881118877,3.4150851197447945,4.253093613416563
2013-06-01,11.927925407925402,3.5376913491479867,4.359187070759424
2013-07-01,11.807412587412582,3.381285037546839,3.760243392840768
2013-08-01,11.894848484848476,3.645803550781169,4.187578443413431
2013-09-01,11.995780885780878,3.6484613811555673,4.466212033231503
2013-10-01,12.026013986013975,3.910630200201597,4.430782517425135
2013-11-01,12.30913752913752,3.923776541194409,4.590174358366569
2013-12-01,12.649673659673653,3.9996120361429512,4.457743678496407
2014-01-01,12.682004662004651,4.11843327777401,4.563046881852302
2014-02-01,12.837529137529131,3.93039492382937,4.448261705201367
2014-03-01,13.37834498834498,4.038076765998508,4.705820810252022
2014-04-01,13.316783216783213,4.176280227501923,4.672390003173251
2014-05-01,13.83571095571095,4.080856919795454,4.660797750447963
2014-06-01,13.974265734265728,4.1856562189247,4.671516019533583
2014-07-01,14.397365967365964,4.074194058897163,4.8314769662981805
2014-08-01,14.167552447552444,3.848593251568434,5.006640247125572
2014-09-01,14.921911421911416,4.025170904419,4.9376840786228415
2014-10-01,15.511724941724935,3.9119162270588927,4.562647307510764
2014-11-01,14.831585081585075,3.8525770865381896,4.380916887111416
2014-12-01,15.585757575757569,3.992907467130877,4.269741472409645
2015-01-01,15.169976689976686,4.02214072659262,4.220109222177206
2015-02-01,16.604568764568757,4.353530244145098,4.330743444525679
2015-03-01,17.62743589743589,4.784829693674495,4.921844049746104
2015-04-01,18.4353613053613,4.895565847724848,4.527328836715673
2015-05-01,18.17386946386946,4.810925584071193,4.792079456157543
2015-06-01,18.65496503496503,4.904000712599308,4.601299195674125
2015-07-01,17.748904428904424,4.630501520342382,4.198563895162694
2015-08-01,19.12962703962704,4.772724291934697,3.78268458178562
2015-09-01,16.815291375291373,4.168072470186603,3.095595008388328
2015-10-01,16.58048951048951,3.953479272775105,2.683643387175344
2015-11-01,17.619463869463868,4.391002633326695,3.1305808659095318
2015-12-01,17.84062937062937,4.619409331195855,2.848434728028072
2016-01-01,17.52967365967366,4.302554956953571,2.4001775000254795
2016-02-01,16.348041958041957,3.9815532837622314,1.9923764681885008
2016-03-01,15.744592074592074,4.080967471828545,2.524597350335679
2016-04-01,15.055314685314688,4.144148784257529,2.6277755812049945
2016-05-01,15.59013986013986,4.232933948088997,3.1771707352259555
2016-06-01,16.37848484848485,4.340800863542347,2.683905821032235
2016-07-01,16.603449883449883,4.103206658738543,3.099954313333796
2016-08-01,16.98678321678322,4.320841348410497,3.4315657252786846
2016-09-01,15.736153846153847,4.503410221644497,3.2288163064300672
2016-10-01,15.843310023310025,4.48482211201436,3.647974168511251
2016-11-01,14.554778554778556,4.284907370654526,3.837934383648527
2016-12-01,14.690139860139862,4.521720262264313,4.479332285853537
2017-01-01,15.707459207459213,4.784534604368181,4.513846458063466
2017-02-01,15.620582750582756,4.878830724633622,5.069682827335701
2017-03-01,16.648158508158513,5.0823445056527765,5.098949499541416
2017-04-01,16.63664335664336,5.169816940895175,4.780569232209219
2017-05-01,16.861118881118887,5.445539698519218,4.632408956209979
2017-06-01,17.45990675990677,5.465465150095184,4.43227185965567
2017-07-01,16.865617715617724,5.36464803323261,4.546917395985595
2017-08-01,16.08142191142192,5.267416375077585,4.79700660206644
2017-09-01,16.144032634032644,5.231628510123562,5.081609131043108
2017-10-01,16.8188111888112,5.596703488015994,4.984594162760468
2017-11-01,16.313752913752925,5.812531005424599,5.366405487229604
2017-12-01,15.883123543123553,5.524997999450326,4.98135833647032
2018-01-01,15.965710955710964,5.59755323872985,5.567835056270585
2018-02-01,15.63046620046621,5.758743790917828,5.764404361229413
2018-03-01,14.936177156177164,5.425599491026417,5.377705001143726
2018-04-01,14.94331002331003,5.35555612796825,5.242691751963024
2018-05-01,15.338135198135202,5.502463456244706,5.469930927079737
2018-06-01,15.849370629370632,5.761846033195939,6.009831054494656
2018-07-01,15.68668997668998,5.524745995775238,5.475750196705075
2018-08-01,16.933799533799537,5.826824255637853,5.434990176290782
2018-09-01,16.761771561771564,5.831077200250275,5.089760203597951
2018-10-01,16.78452214452215,5.8118338587409335,5.372585843969772
2018-11-01,16.331351981351986,5.182466476940979,5.050803320771721
2018-12-01,16.527715617715625,5.103381305701531,4.676418946854821
2019-01-01,15.513589743589751,4.631430908948329,4.493994768343367
2019-02-01,16.1716083916084,5.076001830389044,5.216331712927683
2019-03-01,17.005314685314694,5.350128776294096,5.410334303558745
2019-04-01,17.515967365967377,5.481342691249932,5.786413513777691
2019-05-01,17.045221445221454,5.824277603809956,5.458731099088291
2019-06-01,16.982843822843833,5.3463553426119645,4.8952455580561605
2019-07-01,17.913613053613066,5.804924201669039,5.481167308780394
2019-08-01,18.29594405594407,5.738935991347011,4.934785321207736
2019-09-01,18.71813519813521,5.610544688995629,4.530858167173671
2019-10-01,18.48846153846155,5.680517115778107,4.702424649167148
2019-11-01,19.14993006993009,6.068829718069651,5.043642520800423
2019-12-01,19.460023310023328,6.205682094266406,5.13030091543403
2020-01-01,20.19862470862473,6.438863629910092,5.409157967898795
2020-02-01,20.61717948717951,6.439387566918082,4.880047484613297
2020-03-01,19.30764568764571,5.646737884637653,4.259639206371239
2020-04-01,18.234522144522163,4.018159966055525,3.309674217337159
2020-05-01,19.96508158508161,4.637650756551653,3.656460804545616
2020-06-01,20.54675990675993,5.14331222116788,4.281422620202112
2020-07-01,20.560023310023336,5.352883653324161,4.338662410023433
2020-08-01,20.22275058275061,5.598565624395021,4.64203476662905
2020-09-01,19.487482517482544,5.802406919231411,4.757013642816957
2020-10-01,19.77209790209793,5.869994911886299,4.590611283682754
2020-11-01,18.60857808857811,5.72411280527682,4.371618535474017
2020-12-01,19.3978554778555,6.540866884451008,5.455817876795496
2021-01-01,19.48815850815853,6.778746064708947,5.9323689061143625
2021-02-01,19.768694638694665,6.839689592582826,6.236881169005595
2021-03-01,19.230699300699328,7.209420277876922,7.162395480784883
2021-04-01,19.66188811188814,7.614652343327441,6.8907863134210094
2021-05-01,20.263263403263437,7.766382528627653,7.190481869530469
2021-06-01,20.44172494172497,7.945295884730799,7.514165585565784
2021-07-01,21.96722610722614,8.070897282892721,7.090303020376403
2021-08-01,22.541794871794902,8.417306589124644,7.742739815340467
2021-09-01,23.264545454545488,8.645231463071582,7.241798665153929
2021-10-01,21.991305361305397,8.123145488747639,6.504480138429705
2021-11-01,23.63780885780889,8.430421472185275,6.839202404959249
2021-12-01,23.011934731934765,8.408095765729735,6.914268274573912
2022-01-01,24.096923076923108,8.930109015837427,7.346740903317977
