time,equal_weighted,historical_average,random_forest_1,gradient_boosting_1,ada_boosting,extra_trees,epsilon_svm,nu_svm,MLP3
1990-12-01,0.09582874839353976,0.21858541150689398,0.4491858043561999,0.15792580098570344,0.39177716353233033,-0.10883994791070335,0.4373328359329532,0.42836045522622235,0.3681179989504737
1991-01-01,0.06909887791074826,0.2007134030517971,0.45781063964024993,0.133191535406255,0.3773386847262977,-0.12137817062345772,0.44119596912386516,0.4286186995199887,0.3664843690136375
1991-02-01,0.0938105917553265,0.22896344001061347,0.49067778958852004,0.15112381966065802,0.38261409597619095,-0.08681906295662763,0.4683665975736987,0.4514766239473868,0.40215032931391725
1991-03-01,0.21319451493758942,0.35780785384843966,0.6286731621268996,0.30533999622315455,0.5768379024143988,-0.0015804944598817841,0.6179709377731197,0.6098698962417198,0.525237783227718
1991-04-01,0.27709358546948726,0.4512493958467216,0.8097925074451766,0.3572815042227112,0.6901235675700254,0.05110094107740408,0.7850851864422423,0.76638153140011,0.6718201188706079
1991-05-01,0.27168594102696286,0.44851728944321717,0.8114242494884518,0.33996785965663867,0.6862360859304238,0.07881138156428903,0.7855774508917727,0.7660111518562577,0.6751749786304939
1991-06-01,0.31341740776398785,0.5072990161516582,0.9372987272057217,0.3587664402614626,0.6935941129764983,0.13781464709203023,0.8869829515062473,0.8488919694633253,0.7829970663853955
1991-07-01,0.25677061666261414,0.4609719266818714,0.9461567395076302,0.3109062383458622,0.6755460562714043,0.07090908992309138,0.89028582621111,0.8479893200237628,0.7681981336935906
1991-08-01,0.28324692373425286,0.4983009840528916,1.0041987824852958,0.3435549744979266,0.7027568076212682,0.09830347008145969,0.9419624540420649,0.8948468898510485,0.8197059588314745
1991-09-01,0.31838523590008744,0.5498777628946637,1.1014019607565655,0.38671588063670603,0.7382975334203468,0.13033375709342382,1.026434610866784,0.9696809458432665,0.9006545925611846
1991-10-01,0.2996913737581581,0.5310946976323498,1.0636397753537237,0.3762039125280461,0.696787078319224,0.11505616343861336,0.9878985171274626,0.9305589819736566,0.8735029599730268
1991-11-01,0.2635827336889763,0.5227755388886747,1.1930109401462128,0.3079383970743081,0.5933586838637845,0.07248954596079095,1.0692057110254363,0.9754783569022454,0.9557771190572333
1991-12-01,0.19902905515888325,0.4547880413589672,1.1489550206351524,0.2254510558341193,0.44258888810568603,0.030660508240513754,1.003117661568893,0.8927102625228313,0.9105248481962428
1992-01-01,0.2218587019332835,0.5066764682980539,1.3310068739993655,0.2367056744751296,0.3883064651964103,0.05362964947861416,1.1363757889001693,0.9890281157468425,1.0513315165959083
1992-02-01,0.29716777933282973,0.5861373142617217,1.4128251867638637,0.3356414512016625,0.5196403432854242,0.12717294002360685,1.2284169553364588,1.0888088894324333,1.127782763115008
1992-03-01,0.3158989828795137,0.5874289197306958,1.331939268727395,0.35221281422584133,0.5389381788384606,0.14824554683158903,1.1682148446305378,1.0442659516242838,1.0776735720515223
1992-04-01,0.2640853324529231,0.5354697836887914,1.2857857364318706,0.3209241321569781,0.49826067722741363,0.13897349356623565,1.1231916363744157,1.0000987256078353,1.0305168206294384
1992-05-01,0.338692151463082,0.6006788212699088,1.2704011227553151,0.42505396293196496,0.6312605478136495,0.18680825607646784,1.1384422810009431,1.038542683080252,1.0416746121057026
1992-06-01,0.3639186513420805,0.6421546547740797,1.3724994095756637,0.4760066213480071,0.6347312090065168,0.2010322457222366,1.2201777970429155,1.1048622636964376,1.1236158902663127
1992-07-01,0.25770984050687107,0.5079210461842699,1.147090989646996,0.3768232461173369,0.51422631890567,0.1334946076551125,1.016427877161048,0.9175091655683646,0.9384724266768315
1992-08-01,0.19541027198964975,0.4664228461733207,1.1997718780212914,0.2679937664946684,0.40718784160555577,0.07765225029474057,1.0361331412218628,0.9122494544928011,0.9591057379587703
1992-09-01,0.1380396014128097,0.4097836701197056,1.1484897675530492,0.1970072973242696,0.289737231561236,0.040143096498564804,0.9711899502863458,0.8369637012386046,0.9144237292388495
1992-10-01,0.1397586605208918,0.42284415580174334,1.2384663446146287,0.2050453210528551,0.2728002425609937,0.04193429541353186,1.039093344590138,0.8881558663282456,0.969782102939205
1992-11-01,0.15589677543273717,0.4383501502684524,1.2811235116221522,0.18167220997764402,0.20546745575206854,0.04372559342124129,1.0590422596240585,0.8909127070687969,1.005107685189285
1992-12-01,0.2075044118743035,0.4961555032778845,1.3314732030584107,0.24078621888658455,0.3009828163950962,0.056790625656941825,1.118716826392137,0.9576469724872441,1.0529976315069411
1993-01-01,0.24258477622674351,0.5332394017207612,1.3592121825070316,0.2874097142824327,0.3477688245446079,0.08861024397179326,1.150388192434006,0.9922955050938532,1.0852563079900612
1993-02-01,0.2595383436651166,0.5110983194191923,1.198139134589494,0.31016473195146843,0.36928779570352194,0.0978822442543547,1.0270133687891152,0.8974606207027275,0.9704975404125706
1993-03-01,0.3186439540407745,0.5485460592261254,1.147556052736622,0.37212326890147257,0.43092891791067267,0.14750825986951752,0.9996001363523942,0.8875885445236622,0.9515657250388089
1993-04-01,0.3225374802609029,0.5416996841910308,1.0750617861706433,0.3890660122250626,0.4352326618410903,0.1557265783398857,0.9429615328068351,0.842953859692715,0.9071497578868943
1993-05-01,0.3285350572172782,0.5608923602118812,1.1627076629529585,0.3898079832891558,0.44397893450693826,0.15119595354355,1.014317800679625,0.9019777494909134,0.9645453122606643
1993-06-01,0.3516604967868906,0.6104334165839771,1.307696318919353,0.3885713325821406,0.46008299454054036,0.1427669449132046,1.1326969892359011,1.0002117037821727,1.070542132778296
1993-07-01,0.4078595172089249,0.6517535068677853,1.272497928984287,0.4541162209962906,0.5261665315858508,0.1949216434794472,1.1184093012204417,1.0017548767771578,1.0605705996430128
1993-08-01,0.5047929895075007,0.7504161670990439,1.342894238652226,0.5879271310257984,0.7110886185549375,0.2933305872406321,1.2124505517818158,1.1136972459190368,1.1370417165706728
1993-09-01,0.5581024351501295,0.8179416756971871,1.4697009296100925,0.5929981427809872,0.741076455963982,0.3058688599883818,1.3192679906498284,1.2053813655368355,1.2435277222490084
