time,equal_weighted,historical_average,linear_regression_1,ridge_regression_1,lasso_regression_1,Elastic_Net_1,bridge_regression_1,pls_regression_1,canonical_pls_1,cca_regression_1,random_forest_1,gradient_boosting_1,ada_boosting
1988-11-01,0.0674832036135308,0.1332659134178413,0.0551084468620295,0.1722610722610731,0.1915050642467478,0.1915050642467478,0.1749015469527993,0.0874513522762118,0.0350527166776035,0.1112818756515066,0.1722610722610731,0.1438251201352715,0.4252401873029757
1988-12-01,0.0385626441602577,0.0980388292369157,0.0097785889826517,0.1114219114219123,0.1376342127390806,0.1376342127390806,0.1140462996921486,0.0486309102589581,0.0048567213015469,0.0625172649214317,0.1114219114219123,0.1340552090711565,0.4248235248449276
1989-01-01,0.0623894870858898,0.1183380084775977,0.0270374082018336,0.1139860139860149,0.1431683603521781,0.1431683603521781,0.1171976609783573,0.0859905591316861,0.0213874416572456,0.0761834096215101,0.1139860139860149,0.1727636773163403,0.4456481777272847
1989-02-01,0.1493095295443219,0.2323016528666002,0.1156260358521386,0.2680652680652691,0.2963475729200943,0.2963475729200943,0.2708113754926934,0.1486339714301468,0.1076272728646152,0.2060292819060842,0.2680652680652691,0.3102840897730858,0.6173825640294791
1989-03-01,0.133413996384014,0.2187032506930875,0.1066206930492054,0.2596736596736606,0.2911322643268171,0.2911322643268171,0.2623207782231751,0.1313583210799175,0.0904842898909157,0.1981900730541576,0.2596736596736606,0.3303183422511296,0.6394566169926996
1989-04-01,0.1748731507657984,0.2661999943991123,0.1535615515620433,0.3167832167832181,0.3472429102632546,0.3472429102632546,0.3200016764149553,0.167130818272251,0.1290980881990295,0.2449185035363939,0.3167832167832181,0.3753341450623227,0.6899911562441933
1989-05-01,0.1922689038005918,0.2911604784683792,0.1794314359841796,0.3610722610722623,0.3878649664558592,0.3878649664558592,0.3644007816553043,0.1808990323655578,0.1585279107292672,0.2733811986142567,0.3610722610722623,0.410456630254284,0.7090110852139885
1989-06-01,0.2050870746138129,0.3027581375291126,0.1860249249639665,0.3505827505827517,0.3784040862860899,0.3784040862860899,0.354684398330633,0.2136550855891329,0.1812439332154454,0.2783886786244756,0.3505827505827517,0.4285125175839925,0.6963775736485222
1989-07-01,0.2214151876774822,0.3185686397575665,0.2123402383273168,0.3871794871794882,0.4130043737351259,0.4130043737351259,0.3903556869656819,0.1864503234654546,0.2253152492407359,0.3015761144023383,0.3871794871794882,0.4729111510359671,0.7198398278974948
1989-08-01,0.2802346473817705,0.3804699637292653,0.2918625195527284,0.4962703962703974,0.5140420348550347,0.5140420348550347,0.4983154861728473,0.1900456937001052,0.2725598540870344,0.3946528213490323,0.4962703962703974,0.5200295783387396,0.7688473842402742
1989-09-01,0.3411871652233706,0.4653181528321309,0.3785651923659245,0.6585081585081598,0.6674842483171901,0.6674842483171901,0.6583873569091603,0.2343295185664375,0.3381898190619027,0.5085142099272772,0.6585081585081598,0.5693741325912052,0.878523820020681
1989-10-01,0.3132431013015945,0.4182301199797122,0.3250325743215544,0.5412587412587424,0.5620075509140829,0.5620075509140829,0.5434098904540418,0.197163972689265,0.3028032405427494,0.4300492921278271,0.5412587412587424,0.5045709171396684,0.8418724901113148
1989-11-01,0.2179290320690788,0.3179450649253293,0.2290969454696639,0.4566433566433576,0.4721653639815411,0.4721653639815411,0.4568629353760693,0.1029097011977588,0.2170810244476566,0.3431692844695555,0.4566433566433576,0.3833745708493746,0.705262796361144
1989-12-01,0.2722183334489284,0.3758150182157425,0.2736250514689521,0.5191142191142202,0.5355264694333527,0.5355264694333527,0.5188154112266,0.1244237189934936,0.2848044951927391,0.4032533331826099,0.5191142191142202,0.4364294496724163,0.7723184145524135
1990-01-01,0.3310425905096498,0.4295889366419901,0.3261164464657275,0.5440559440559449,0.5669923580180805,0.5669923580180805,0.5448767842466001,0.1893519042238036,0.3429534875291762,0.4388928589859876,0.5440559440559449,0.4805799518439907,0.8514519287370536
1990-02-01,0.3102445296621848,0.3985689285200477,0.2890076975565283,0.4715617715617726,0.4997408569682361,0.4997408569682361,0.4732443277794521,0.1786444517171005,0.3188855894779222,0.395392467529599,0.4715617715617726,0.4897312671912394,0.8120239269387018
1990-03-01,0.2658830577120462,0.3568876123956125,0.2401448084561873,0.4242424242424252,0.4549881502439868,0.4549881502439868,0.4256179636488895,0.1453998908173807,0.2804693551685391,0.351177139107038,0.4242424242424252,0.4328429777934414,0.7895333124541978
1990-04-01,0.2961695259048256,0.3899613409735861,0.2825711780977783,0.4608391608391617,0.4989528873168142,0.4989528873168142,0.4626913210902084,0.1745386523880262,0.3217622825533865,0.3810456434832368,0.4608391608391617,0.4763750812559135,0.8904632354508599
1990-05-01,0.2656546557760698,0.357151161045444,0.2586286929908198,0.4349650349650358,0.4686775883685513,0.4686775883685513,0.4373207106424921,0.1417046808155294,0.2912007087857925,0.3504426112798675,0.4349650349650358,0.4371716612938605,0.821047862055195
1990-06-01,0.3577433987226772,0.4623297594057803,0.3518237638277757,0.5678321678321687,0.5928562201329762,0.5928562201329762,0.5698466131323677,0.2064864762523586,0.3724810276419573,0.4746250964115624,0.5678321678321687,0.5401883923122979,0.8933792532172535
1990-07-01,0.3785166234990211,0.4844011023686948,0.3777540356066228,0.6004662004662014,0.6238191313655499,0.6238191313655499,0.6028738915660644,0.1739475038118031,0.386807829837956,0.5016778283884926,0.6004662004662014,0.5387043331452905,0.9142039938773788
1990-08-01,0.3480735770503486,0.452758117742023,0.34585744707998,0.5757575757575766,0.5955444206380809,0.5955444206380809,0.5783688266813041,0.1522778204421084,0.3568990790624355,0.4587818979010002,0.5757575757575766,0.5092710196882317,0.8578385280051044
1990-09-01,0.1743987019370431,0.275822319591925,0.1596568357653117,0.4109557109557118,0.4192645682542819,0.4192645682542819,0.4110490962842815,0.0011038872598095,0.2020224774134286,0.2881373448989627,0.4109557109557118,0.2989086207405162,0.5853131860080946
1990-10-01,0.0578410634765274,0.1668507831920129,0.0680090727320729,0.3578088578088585,0.3481776062704759,0.3481776062704759,0.3558564228709349,-0.1007202003086042,0.1075018281728675,0.2104028495797921,0.3578088578088585,0.1542149908926504,0.3785938417362638
1990-11-01,0.0655969468698417,0.1776736944319203,0.0849477141045284,0.3862470862470868,0.3730493898846625,0.3730493898846625,0.3848391683909579,-0.1209722321123683,0.1262595844918233,0.2232965750950691,0.3862470862470868,0.1359121828500971,0.3697088281221472
1990-12-01,0.0958287483935397,0.2185854115068939,0.1155235473106929,0.4491841491841499,0.4303782949871458,0.4303782949871458,0.4472778499312093,-0.0833489652937955,0.1690576690177772,0.2632593480377849,0.4491841491841499,0.1579258009857034,0.3917830199987596
1991-01-01,0.0690988779107482,0.2007134030517971,0.0930181240207189,0.4578088578088584,0.4355304375991224,0.4355304375991224,0.4545162294016551,-0.095983916872955,0.142165306425242,0.259539644994375,0.4578088578088584,0.133191535406255,0.3773446517026042
1991-02-01,0.0938105917553265,0.2289634400106134,0.1100477579306245,0.4906759906759912,0.4652920544892419,0.4652920544892419,0.487230390895565,-0.0629159380501077,0.1694104927491638,0.2816568371174971,0.4906759906759912,0.151123819660658,0.3826202787112834
1991-03-01,0.2131945149375894,0.3578078538484396,0.2366704833078254,0.6286713286713292,0.6075976073146704,0.6075976073146704,0.6265154014221838,0.0278721357389491,0.2714131788379402,0.4080685383005253,0.6286713286713292,0.3053399962231545,0.5768449525668375
1991-04-01,0.2770935854694872,0.4512493958467216,0.3259604320070961,0.8097902097902103,0.777888827398229,0.777888827398229,0.8050794936678896,0.0836395343002585,0.3428407092257406,0.5371985789302123,0.8097902097902103,0.3572815042227112,0.6901312410956931
1991-05-01,0.2716859410269628,0.4485172894432171,0.3190614652545779,0.8114219114219117,0.778467600043156,0.778467600043156,0.8060538492481427,0.1097410807962071,0.3395587451586117,0.5298807950343598,0.8114219114219117,0.3399678596566386,0.686243769251633
1991-06-01,0.3134174077639878,0.5072990161516582,0.3836406757630537,0.937296037296038,0.8896525498728024,0.8896525498728024,0.9298516851726444,0.1661146385134938,0.4006779954194114,0.6110413127294023,0.937296037296038,0.3587664402614626,0.693601763627485
1991-07-01,0.2567706166626141,0.4609719266818714,0.3540912893482976,0.9461538461538468,0.8946016217854172,0.8946016217854172,0.937073159422938,0.1016969081045169,0.3516331392021252,0.5865441771591047,0.9461538461538468,0.3109062383458622,0.6755535001603792
1991-08-01,0.2832469237342528,0.4983009840528916,0.3763501084363672,1.0041958041958052,0.9484090294675884,0.9484090294675884,0.9941532556387678,0.1290819386832465,0.3815727373477747,0.6351264510296314,1.0041958041958052,0.3435549744979266,0.7027647016725757
1991-09-01,0.3183852359000874,0.5498777628946637,0.4288448560892813,1.1013986013986026,1.037056194594291,1.037056194594291,1.0902776120253592,0.161291028414924,0.4295091926926803,0.7127252620322666,1.1013986013986026,0.386715880636706,0.7383057481714955
1991-10-01,0.2996913737581581,0.5310946976323498,0.3897512172613037,1.0636363636363648,0.9990756193503288,0.9990756193503288,1.0519064593265064,0.14467765382138,0.4198700449545111,0.6923576815962645,1.0636363636363648,0.3762039125280461,0.6967954140307216
1991-11-01,0.2635827336889763,0.5227755388886747,0.4073492852386112,1.193006993006994,1.099920995934856,1.099920995934856,1.1773398894717275,0.0990119719382647,0.4029110087618052,0.7524060087287839,1.193006993006994,0.3079383970743081,0.593366623539401
1991-12-01,0.1990290551588832,0.4547880413589672,0.3536553958341025,1.1489510489510502,1.0437633019175534,1.0437633019175534,1.1316205474448349,0.0516357135052834,0.3527901399376306,0.7000379802301541,1.1489510489510502,0.2254510558341193,0.4425959654276185
1992-01-01,0.2218587019332835,0.5066764682980539,0.426356907517561,1.3310023310023325,1.196421800530136,1.196421800530136,1.3103495998638677,0.070671265837627,0.4026739271441459,0.8118601948360585,1.3310023310023325,0.2367056744751296,0.3883133953633521
1992-02-01,0.2971677793328297,0.5861373142617217,0.5064529163890574,1.4128205128205145,1.283010403168123,1.283010403168123,1.392838357142701,0.1471572567336572,0.4691764723401554,0.8904264486522153,1.4128205128205145,0.3356414512016625,0.519647593199933
1992-03-01,0.3158989828795137,0.5874289197306958,0.495611690546662,1.3319347319347337,1.2155683561474506,1.2155683561474506,1.314044964903061,0.1681394670142227,0.4808623160290256,0.8704042057042953,1.3319347319347337,0.3522128142258413,0.5389453658303873
1992-04-01,0.2640853324529231,0.5354697836887914,0.45813663509585,1.2857808857808877,1.1707625786383802,1.1707625786383802,1.268172781494358,0.1572683945893049,0.4308193990059892,0.815621809176887,1.2857808857808877,0.3209241321569781,0.4982675762640489
1992-05-01,0.338692151463082,0.6006788212699088,0.4982785480519504,1.2703962703962723,1.1729868816681737,1.1729868816681737,1.254938713828771,0.2094396959310918,0.5044445635826865,0.8571615473175359,1.2703962703962723,0.4250539629319649,0.6312679670828168
1992-06-01,0.3639186513420805,0.6421546547740797,0.5409213579134304,1.3724941724941746,1.2625950020326857,1.2625950020326857,1.35496473271136,0.2231161571349722,0.5518242748854651,0.922265245840514,1.3724941724941746,0.4760066213480071,0.6347386736465944
1992-07-01,0.257709840506871,0.5079210461842699,0.3994577474346779,1.147086247086249,1.0515326591035203,1.0515326591035203,1.1306652912456203,0.1528814435322482,0.4475153434346928,0.7529911510204007,1.147086247086249,0.3768232461173369,0.514233098811161
1992-08-01,0.1954102719896497,0.4664228461733207,0.3697774506350534,1.1997668997669018,1.0843311229645738,1.0843311229645738,1.180235228334695,0.0944322135949674,0.3949875917171473,0.754427316832193,1.1997668997669018,0.2679937664946684,0.4071945051059963
1992-09-01,0.1380396014128097,0.4097836701197056,0.3032777783822946,1.1484848484848502,1.0259677425863785,1.0259677425863785,1.1276631792331755,0.0528524580437437,0.351917086386449,0.7068173861122923,1.1484848484848502,0.1970072973242696,0.2897437241708853
1992-10-01,0.1397586605208918,0.4228441558017433,0.3322045304754504,1.2384615384615405,1.102068686066071,1.102068686066071,1.2157368167012852,0.0536899944410777,0.3321201934859324,0.7575337043853226,1.2384615384615405,0.2050453210528551,0.2728066089465591
1992-11-01,0.1558967754327371,0.4383501502684524,0.3589660290937917,1.281118881118883,1.131700244683526,1.131700244683526,1.258024991022339,0.051961447918151,0.3467389615518449,0.7802725260832003,1.281118881118883,0.181672209977644,0.2054735178985501
1992-12-01,0.2075044118743035,0.4961555032778845,0.3941482875094389,1.3314685314685333,1.1868195919263418,1.1868195919263418,1.3080382504237074,0.0692247434245292,0.3948341409461038,0.839208636710012,1.3314685314685333,0.2407862188865845,0.30098944469651
1993-01-01,0.2425847762267435,0.5332394017207612,0.4211470437373821,1.3592074592074606,1.216540043620107,1.216540043620107,1.3361435815493317,0.1018064341162114,0.4321666413511082,0.874827446936492,1.3592074592074606,0.2874097142824327,0.3477757521274002
1993-02-01,0.2595383436651166,0.5110983194191923,0.3908380013656325,1.1981351981351995,1.0790956501465727,1.0790956501465727,1.1786772259587168,0.1117019708854929,0.4226479103959105,0.7990572506959499,1.1981351981351995,0.3101647319514684,0.369294331185032
1993-03-01,0.3186439540407745,0.5485460592261254,0.4167817399955971,1.147552447552449,1.0435603141712242,1.0435603141712242,1.1306994997927873,0.1619397218346903,0.4687253912557208,0.803109655156072,1.147552447552449,0.3721232689014725,0.4309353896586193
1993-04-01,0.3225374802609029,0.5416996841910308,0.3906701957042474,1.0750582750582764,0.9813608355354536,0.9813608355354536,1.0598042813833963,0.1699587100573912,0.4787422853216399,0.7722616881127142,1.0750582750582764,0.3890660122250626,0.4352393590815767
1993-05-01,0.3285350572172782,0.5608923602118812,0.428288677246813,1.162703962703964,1.0585467866383882,1.0585467866383882,1.1463355255618055,0.1661041481034014,0.4769690349564395,0.8153806101848243,1.162703962703964,0.3898079832891558,0.4439856100384636
1993-06-01,0.3516604967868906,0.6104334165839771,0.4798037848632017,1.3076923076923093,1.186427547886232,1.186427547886232,1.289008015056833,0.1589243213716618,0.5008605151307645,0.9012118910345526,1.3076923076923093,0.3885713325821406,0.4600901422339984
1993-07-01,0.4078595172089249,0.6517535068677853,0.4986779414894809,1.272494172494174,1.164149019272269,1.164149019272269,1.2548699449610763,0.2117882361505004,0.5457725772903128,0.9200349148124374,1.272494172494174,0.4541162209962906,0.5261737518842957
1993-08-01,0.5047929895075007,0.7504161670990439,0.5794775636165945,1.342890442890445,1.2472486560189064,1.2472486560189064,1.3262705702545126,0.3146024337633817,0.635406930688315,0.9948578354340886,1.342890442890445,0.5879271310257984,0.7110964924276246
1993-09-01,0.5581024351501295,0.8179416756971871,0.6503548489615616,1.4696969696969715,1.3619687806398653,1.3619687806398653,1.451126389833016,0.3280291244253764,0.7016902335091106,1.0964286646296872,1.4696969696969715,0.5929981427809872,0.7410843316562211
1993-10-01,0.5384578796306733,0.8039527437896682,0.6423497082531704,1.492307692307694,1.3737120275520347,1.3737120275520347,1.4727754071241907,0.30915452341189,0.6867331754710283,1.0985619559618836,1.492307692307694,0.5573812888568919,0.6669487159091596
1993-11-01,0.6266023787224343,0.9145942670496776,0.7297367928914864,1.6608391608391626,1.533799694143778,1.533799694143778,1.639015008631778,0.359773569513674,0.7862366854164295,1.235005264692184,1.6608391608391626,0.6340569563818119,0.7773198262690971
1993-12-01,0.6368701099586266,0.9367663937127152,0.7586389273589581,1.7172494172494188,1.5874152714961245,1.5874152714961245,1.6950856426931746,0.37734642567737,0.8085303149574741,1.2717273051374456,1.7172494172494188,0.649392130453832,0.8278545310385567
1994-01-01,0.7551931520219626,1.0805765728024015,0.9022378679423488,1.92843822843823,1.7857369080907906,1.7857369080907906,1.905081312154671,0.4790037885372877,0.9553082175007788,1.4439111304884975,1.92843822843823,0.8023726473940195,0.9448893280444284
1994-02-01,0.8395425918022756,1.175447197338117,0.9815854501466816,2.001631701631704,1.8683572489704048,1.8683572489704048,1.9798511687289848,0.5316979124077134,1.054060094897679,1.5337583008304918,2.001631701631704,0.9114495489108588,1.1156517605280307
1994-03-01,0.7392133445609712,1.0688419854631952,0.8888353279323683,1.871561771561773,1.7493943121616276,1.7493943121616276,1.8506374493369464,0.481170037607458,0.9498464134199676,1.414307304821618,1.871561771561773,0.8221592787816827,1.0758068840815662
1994-04-01,0.6975975547121779,1.0130759195042047,0.8390284329698006,1.766666666666668,1.6499089783748893,1.6499089783748893,1.7463030983141936,0.5275820717229238,0.9070032997988124,1.331905202954052,1.766666666666668,0.7695996214725351,0.9975054714699524
1994-05-01,0.7300697095194306,1.0278156637262008,0.8519410286736651,1.7020979020979032,1.6071062767682815,1.6071062767682815,1.6834034948410552,0.6133600702412519,0.90676131136951,1.3219467534540417,1.7020979020979032,0.8430585998853347,1.1031554768821656
1994-06-01,0.626846582208586,0.9269903265616556,0.7620296358569083,1.636829836829838,1.5364491181669724,1.5364491181669724,1.6169474065314906,0.5126470201113028,0.8104112674396472,1.2254895828175711,1.636829836829838,0.6991070234660423,0.9968107147270532
1994-07-01,0.57036220360947,0.8728818399736048,0.71121376271928,1.601864801864803,1.501676200518703,1.501676200518703,1.5815812544064098,0.4546586159057035,0.7516511611869886,1.1658637731448822,1.601864801864803,0.6282441164052622,0.9636298597771006
1994-08-01,0.6489996605252429,0.9280086615784284,0.7465330241092547,1.5333333333333343,1.4581438475437078,1.4581438475437078,1.516178067028635,0.5477109951780745,0.8159609479125818,1.1790989717077525,1.5333333333333343,0.7273033481642511,1.0903825670665486
1994-09-01,0.6839135448445344,1.004538538937204,0.8218474246512679,1.7382284382284392,1.6451909808639344,1.6451909808639344,1.717739437523431,0.5801579367987099,0.867431639992656,1.3027686100830185,1.7382284382284392,0.7153075225457759,1.1757638954282763
1994-10-01,0.5814447066893061,0.8868862229197519,0.7143251723275317,1.5955710955710964,1.5105748873683067,1.5105748873683067,1.575547367449192,0.4697154801566229,0.7420812270570734,1.1732644490723902,1.5955710955710964,0.5989335074104842,1.0982959296209165
1994-11-01,0.6123043129604371,0.9209742613212528,0.7421599985198644,1.6431235431235445,1.5493405888750142,1.5493405888750142,1.6223296277055126,0.492139628363352,0.7844927260730865,1.220779229920562,1.6431235431235445,0.6211944156212957,1.065393353506061
1994-12-01,0.6090254980874756,0.9240230634540358,0.7570312810108828,1.6948717948717964,1.588432539089916,1.588432539089916,1.6729962471308149,0.4508803472070075,0.7993053993645859,1.2496267199293494,1.6948717948717964,0.6369010241356592,1.0170804530943325
1995-01-01,0.6050605595621983,0.9419916566073652,0.7790494118702258,1.7927738927738943,1.6770598073683962,1.6770598073683962,1.76842041623464,0.4731220331406148,0.8012207100771755,1.2925135718290597,1.7927738927738943,0.6216896791531551,1.04540184293413
1995-02-01,0.5876592108897591,0.94318631201211,0.7771405415921242,1.857342657342659,1.7327793451844948,1.7327793451844948,1.8307561203600295,0.4788744963350215,0.7792574580166255,1.309817338844122,1.857342657342659,0.6033863556230217,1.0405424935633134
1995-03-01,0.5771253384064213,0.9473908453902212,0.8044262451641531,1.9510489510489528,1.8120506374586551,1.8120506374586551,1.922074320045368,0.4694849881605679,0.7842114605768638,1.3482260492399112,1.9510489510489528,0.5911435836331722,1.0211061324627178
1995-04-01,0.5420174269669588,0.9256007595433726,0.802819029135409,2.0107226107226124,1.8517730913527364,1.8517730913527364,1.980288945586142,0.4034793533594155,0.7507861479022052,1.3698246410847663,2.0107226107226124,0.5363576399144411,0.9129572259465074
1995-05-01,0.606137773780188,0.9993033842958612,0.8655718023518177,2.103263403263405,1.9435494720651327,1.9435494720651327,2.071805767738323,0.4611520130540439,0.8322030183495092,1.4502178591196029,2.103263403263405,0.5947303712180756,1.002780985142611
1995-06-01,0.6692078426769477,1.0679169835981015,0.9284070031223294,2.190209790209792,2.0266477779930483,2.0266477779930483,2.15812881659262,0.5001951381200725,0.9008872710895678,1.5327986755571037,2.190209790209792,0.6748687014899981,1.054704090217352
1995-07-01,0.6566020181763192,1.07762880323239,0.9429020460120854,2.2946386946386963,2.117310414134358,2.117310414134358,2.259486589319835,0.4661433785033851,0.8810483887918457,1.5904977715567927,2.2946386946386963,0.6450637614888477,1.0458191615283656
1995-08-01,0.7201349195791701,1.1536255410746443,1.0027108195468517,2.3806526806526827,2.207414323494896,2.207414323494896,2.344938158195454,0.5538827547557407,0.9554684751774888,1.6612409236374903,2.3806526806526827,0.7144427918132749,1.170350490702984
1995-09-01,0.7538433708435212,1.2093412052862833,1.0715085806278155,2.5300699300699323,2.3321304556237514,2.3321304556237514,2.4916843527626127,0.5486996383893435,1.0080131304312083,1.7790824660468,2.5300699300699323,0.7463498597190213,1.1117642975504916
1995-10-01,0.7649321640644123,1.2447644559002486,1.1211616846127317,2.6848484848484877,2.470463089355768,2.470463089355768,2.642583640300668,0.5397772851971986,1.0260000523888773,1.8640301991561028,2.6848484848484877,0.7678687691643715,1.1407799980364814
1995-11-01,0.7473824251395614,1.2612013720336568,1.1652126918336752,2.8715617715617734,2.6180510083548065,2.6180510083548065,2.824895553820264,0.5465298612014237,1.0238049397049136,1.9509506424287395,2.8715617715617734,0.7238427345535032,1.0279107945291497
1995-12-01,0.7941655550184153,1.3226030000947335,1.2430016184463513,3.019580419580421,2.746637091531773,2.746637091531773,2.9708567387103177,0.5519500767449976,1.0783276635113237,2.057072133799692,3.019580419580421,0.7071477612774681,1.0165271843410135
1996-01-01,0.8179624815630891,1.3751021206266074,1.3083158137873032,3.190209790209792,2.8915078257872158,2.8915078257872158,3.138526183235473,0.5773750510259243,1.14489555723951,2.145036542395633,3.190209790209792,0.7172901444684511,0.9954249092549744
1996-02-01,0.9034926231541528,1.4649873624002967,1.3824463938168785,3.2473193473193502,2.953798337053389,2.953798337053389,3.196356284367514,0.736013319661811,1.2113584048597,2.234669009368106,3.2473193473193502,0.8101652873653016,1.0924680603065204
1996-03-01,0.9359399394627822,1.5182511055583274,1.433225143838487,3.35757575757576,3.054616931284811,3.054616931284811,3.304881029096228,0.7685182809072761,1.2571929999618752,2.32310890319988,3.35757575757576,0.8781836370023002,1.135783682923519
1996-04-01,0.9660087912765174,1.607322125954012,1.5346814656092058,3.6482517482517514,3.305200052033551,3.305200052033551,3.589898828154167,0.8439360851494881,1.315991539208645,2.511023835272065,3.6482517482517514,0.9151608953592574,1.126343863908265
1996-05-01,1.0108178010750686,1.6392811680175892,1.5356050253466946,3.5862470862470888,3.2609803907132675,3.2609803907132675,3.529738083720636,0.8645186069769377,1.375947717604738,2.510987252774017,3.5862470862470888,0.9871370804160854,1.2124192304538708
