time,pls_regression_1,pls_regression_316,canonical_pls_1,cca_regression_1
1998-12-01,1.3895351684030155,2.031855558752913,3.0578602311255683,5.176974483383887
1999-01-01,1.4567227966992111,2.3444917692468232,3.351332557592169,5.682741583214683
1999-02-01,1.4498250069407557,2.4485850570470027,3.575901667808018,6.20329367975986
1999-03-01,1.3954427284469388,2.1049397612897667,3.3688266381948524,5.947158076197004
1999-04-01,1.5582053736997674,2.180101892995525,3.4456184399707097,6.189838309407309
1999-05-01,1.917842081404024,2.2762035680138197,3.393940873414212,5.892416895579268
1999-06-01,1.767297892479973,1.9801659274230556,3.265383149911506,5.72832629381935
1999-07-01,1.9878688446072328,2.107917741854192,3.4642469742655093,5.956077432454704
1999-08-01,2.002151794351404,1.873618895182656,3.2054990382748088,5.520668282333371
1999-09-01,2.0409547283134284,2.020051300616081,3.338530555700432,5.683891992181579
1999-10-01,1.8792916251736052,2.0592224785515354,3.199453494460273,5.539168566816712
1999-11-01,1.962960085673824,2.212187998493904,3.38443561784238,6.0808832074472186
1999-12-01,2.124953849961216,2.2919761813951487,3.651121688477301,6.862146833788524
2000-01-01,2.3979912479591783,2.5111220306020083,3.704359480759545,6.99330532471601
2000-02-01,2.011072890424596,2.293160103254906,3.527990910830024,6.989476267916896
2000-03-01,1.9868263172036904,2.302327540022836,3.813436711666389,7.636727997196687
2000-04-01,2.192702845014256,2.7632035864049187,3.936203135319493,7.737206262307962
2000-05-01,2.151236036785866,2.752776592467053,4.009461946949968,7.955280648374996
2000-06-01,1.9837156100065767,2.766650867616906,3.978061172727944,7.678687407340994
2000-07-01,1.9730900530209232,2.833292263770332,3.936232403895141,7.86991794756296
2000-08-01,2.0499297767951417,2.9427295338526127,4.002154183396772,7.958491751591997
2000-09-01,2.113674647094185,2.942819655869114,4.136697998046484,8.344992881868045
2000-10-01,1.9284071341528275,2.904740181677707,4.1593416057708765,8.229253742479536
2000-11-01,2.258613185944778,3.078824464797688,4.238561615042291,8.248972102840192
2000-12-01,2.22015058651136,3.215827907180957,4.15187389292885,7.982564703199866
2001-01-01,2.4550804393903167,3.203310159721869,4.068775343481399,7.714877634044251
2001-02-01,2.3691463648340148,2.9819811576160977,3.880247784237135,7.342544053372701
2001-03-01,2.3938373417264414,2.7018953679459936,3.84659981006302,7.10666570806421
2001-04-01,2.1620305508884488,2.3850964325959283,3.691126431240845,6.843095237140547
2001-05-01,2.2667133684305645,2.498975798390448,3.8019307873707904,7.116713025284263
2001-06-01,2.312127443014432,2.447508322909498,4.012136408434813,7.399525522627291
2001-07-01,2.272342502998103,2.6124426389397195,3.980281588597892,7.319168009069416
2001-08-01,2.197946836048216,2.474987765239817,3.8697814816382654,7.020064260774528
2001-09-01,1.9682018935703736,2.22599541807448,3.5515174082689924,6.294042573157967
2001-10-01,1.55688880829939,1.640876401098928,3.239943991737172,6.022716634207089
2001-11-01,1.7224105913234735,1.8414829351665607,3.372093593891787,6.289451174048161
2001-12-01,1.9450316745309264,1.882196847853712,3.3220060817741937,6.170352507142717
2002-01-01,1.9570598301700093,1.9225816960975373,3.4287813486476293,6.367312164849738
2002-02-01,2.0568402344092305,1.6882657355366846,3.411385929776639,6.122869201604599
2002-03-01,2.140798332128865,1.6350304106187892,3.4958986567421677,6.325409945200629
2002-04-01,2.2698170309692878,1.7932683308160122,3.5433344910690017,6.340063103160017
2002-05-01,2.1794671159933734,1.7027345451171203,3.451260140883349,5.991524168668665
2002-06-01,2.14515334988122,1.471864676123938,3.222376777066897,5.440969088205342
2002-07-01,2.0217692940875267,1.1982208634980198,2.9639657149945062,4.959431307215491
2002-08-01,1.5165758994813214,0.6651917504682354,2.439084871156929,4.27968798961538
2002-09-01,1.5721127846852532,0.6541931394138076,2.4801793143926862,4.134038054592197
2002-10-01,1.2711199248450735,0.25520856634222,2.2429623652228807,4.00892024026362
2002-11-01,1.31447600896075,0.5061767547431641,2.267246912556235,4.121492981565246
2002-12-01,1.5141637511312305,0.7158857873831193,2.325271300726583,4.236084156026277
2003-01-01,1.284829970953988,0.4251608355756875,2.081065277464288,3.7932444544869273
2003-02-01,1.0734774689562976,0.3255172548687575,2.008841726537351,3.6468731460923514
2003-03-01,0.8813055154562708,0.2069649579827891,1.8060436792340375,3.356242254785726
2003-04-01,0.8346378001202761,0.049425337862776,1.7744242216002395,3.344677443932987
2003-05-01,1.089677478699997,0.3048360792207731,2.021264728172093,3.736013375215284
2003-06-01,1.0447940946472865,0.3391285947767793,2.05712701014138,3.8043268238796393
2003-07-01,1.03245222927508,0.2896854284307688,2.042305579590545,3.7134912746614983
2003-08-01,1.2760486003474647,0.5106351353286989,2.1152389126944886,3.7996187162644337
2003-09-01,1.362377880881137,0.5326014693297367,2.245003416352632,3.9775205291746127
2003-10-01,1.1682738775399455,0.4184053019341068,2.141601586564688,3.913603718430545
2003-11-01,1.2991557023701097,0.5898594517034427,2.3006564755507206,4.204467515794991
2003-12-01,1.3948053168560623,0.5485962172818378,2.3575767580631126,4.296307326905599
2004-01-01,1.454318942211859,0.5736859686392287,2.4344550778012435,4.3058005102537775
2004-02-01,1.4964344751222038,0.6724268656435508,2.509064751601823,4.486499715872566
2004-03-01,1.5192285511674024,0.6954729923691519,2.6232109733882565,4.53541104064818
2004-04-01,1.422451336657988,0.6044499687015891,2.5715128733279093,4.424829859781028
2004-05-01,1.495999639974598,0.5932459937809454,2.6610393420563767,4.631524139795502
2004-06-01,1.4755109054245246,0.5304647902849048,2.6266617139986703,4.554293467816501
2004-07-01,1.5704564321193903,0.6112694582914872,2.6671174482831104,4.513790813660645
